"Subject" "Activity" "Variable" "Average"
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.825620583955224
12 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.585669505506716
12 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.708184516268657
12 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.64488048111194
12 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.707831066395522
12 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.669622323059701
12 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.748431752686567
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.272145794677419
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0182299075608413
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.105735506451613
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.638208440290323
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.608983265026882
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.682615496811828
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.749117763666667
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.0295853747510753
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0924517595346236
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.96330852155914
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.959772033870968
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.939547631881721
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0799354253827957
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00147809411698925
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.0106609660939785
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.650790264784946
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.664699691132473
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.777908761827957
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0575264551461828
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0714218698580645
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.100946227484946
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.764316840252151
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.774444433548387
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.650750149365591
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.073416747110215
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0421957057096774
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0617431983833333
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.772069692150538
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.829185586182796
12 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.775458577365591
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.637131722208064
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.617370170090323
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.705415178817204
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.639348459586021
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.63100314140914
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.696665096612903
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.659962097978441
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.677425008402742
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.758238879408602
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.67299670577957
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.674141468072581
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.796308612258064
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.71569500327957
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.771175710268817
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.666367678483871
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.781057375053763
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.779444961236559
12 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.679272873655914
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.275895876198777
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0176504796070948
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.109135285550765
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.624844460199083
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.448816097853364
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.587230562129052
13 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.709996516908257
13 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.0420858101162079
13 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0443010536786239
13 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.967268063455658
13 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.953540716850153
13 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.938727880275229
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0794393034550306
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00387961953328135
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.0123485923641621
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.638889532599083
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.569700547488012
13 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.728452966311927
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0562470618980061
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0616613787494801
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.098866059686422
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.715109859672783
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.645728612088685
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.643337285033639
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0881182379434251
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0440836605146789
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0582718748712538
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.715772980189602
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.718988591831804
13 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.712716428498471
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.638817912651682
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.493467193137125
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.629736258731804
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.620602036452599
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.462584458627829
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.599036895271407
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.66008217407156
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.603340489937615
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.710831730361468
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.649606227431844
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.562129866937645
13 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.744823539571866
13 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.65864242140581
13 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.647152817899388
13 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.620471226529052
13 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.734657989051988
13 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.650623558847401
13 "SITTING" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.685774481529052
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.268742494553279
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0166371300659426
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.0996007059877049
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.493875900753279
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.190356784144426
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.0829789883191394
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.695710723688525
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.165548427598361
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" -0.255499121995902
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.933986522704918
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.934878446827869
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.903959498688525
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0731636526834836
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00468680247090164
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00109705214282787
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.530799952657623
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.459397679983197
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.552000017954836
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" 0.00779788388987705
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.101356256508197
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0483130820040984
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.649305014086066
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.216650778374795
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.16936650962377
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.109826852532898
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0439177837856107
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0418610459717213
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.723150613606557
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.60583333504918
14 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.525451416913115
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.503578578393852
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.292774738243033
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.272591149659836
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.491090578268647
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.194161740892213
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.0598352898007787
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.547228392966803
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.475602672016393
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.502642372690574
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.556172286909426
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.479636522397131
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.601003772988115
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.6115221855
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.355248774921516
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.247597875968033
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.66393820870082
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.15091173901873
14 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.225729073181148
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.274638681518987
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0150740054405063
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.105264366677722
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.975494321518987
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.944189643417722
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.943891439113924
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.599098975405063
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.0546109842746835
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.130135867455696
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.963666510379747
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.965538336582279
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.952893375063291
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0773017082381013
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.0036647518358481
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.0069576409346962
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.985306933037975
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.978904104303797
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.980713290253165
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.023047440764557
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0773800849721519
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0988407598607595
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.973762051772152
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.962039041139241
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.967101618101266
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.100542747126582
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0414738805316456
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.054978679931519
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.981309872025316
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.982321302658228
14 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.986841167088608
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.977590046582278
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.957021698227848
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.959720590506329
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.974837439746836
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.941020529113924
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.939615462658228
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.985349748734177
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.978897426202532
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.97720619556962
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.986653889746835
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.980582625189873
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.982966496835443
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.969864989620253
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.966022947974684
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.968502550759494
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.975138491898734
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.96026162278481
14 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.969622702911392
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.27821340725
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.016464484771311
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.112563587594512
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.556541173089329
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.481679537956006
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.705706623868902
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.688872511512195
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.102660491875
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0372897701757012
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.968733398628049
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.956369493993902
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.947240058048781
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0776897411304878
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00489392052706402
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00440993190077744
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.624055782158537
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.594312678045091
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.82582088157622
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0281278780610671
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.075878845519878
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0906658516
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.696859473045732
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.708779069191463
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.721826987530488
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0960910108539634
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0441270690182012
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0555645456881098
15 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.731382711036585
